Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Alejandro Osuna ","TEX","OF",999,56,-0.312723290559681,-13.562385772722,-15.8645391736142,-3.1511581766791,-7.86771543885973,-40.7585218524347,10.553832793224087,-29.20468905921058,"Alejandro Osuna","27915",696030
"Heston Kjerstad ","BAL","OF",999,56,-0.404719578337533,-13.562385772722,-15.6348560831952,-3.72689996433671,-7.48580957538558,-40.814670973977,10.553832793224087,-29.26083818075288,"Heston Kjerstad","31166",677008
"Nick Allen ","HOU","SS",999,119,-0.912163724094817,-12.9704188177408,-14.7161237215191,-2.86328728285029,-7.86771543885973,-39.3297089850647,8.978848907125535,-29.35086007793918,"Nick Allen","22277",669397
"Juan Brito ","CLE","2B",999,98,-1.12378689759181,-12.7730964994137,-14.9458068119381,-3.43902907050791,-7.48580957538558,-39.7675288548371,9.27394518882176,-29.493583666015383,"Juan Brito","26693",682877
"Brice Matthews ","HOU","2B/3B",740.969970703125,63,-0.77270472944894,-13.3650634543949,-15.6348560831952,-2.57541638902148,-7.48580957538558,-39.8338502314461,9.27394518882176,-29.559905042624326,"Brice Matthews","33280",694728
"Sam Antonacci ","CHW","OF",999,42,-0.0965478700856979,-13.9570304093761,-16.0942222640332,-3.1511581766791,-7.86771543885973,-41.1666741590338,10.553832793224087,-29.612841365809736,"Sam Antonacci","35101",803011
"Adael Amador ","COL","2B",999,63,-0.150185944949497,-13.562385772722,-15.6348560831952,-3.1511581766791,-7.48580957538558,-39.9843955529313,9.27394518882176,-29.71045036410956,"Adael Amador","27962",691182
"Jose Iglesias ",,"2B/3B/SS",999,105,-0.614719630815742,-12.9704188177408,-14.9458068119381,-3.43902907050791,-7.86771543885973,-39.8376897698623,8.978848907125535,-29.85884086273674,"Jose Iglesias","10231",578428
"Jarred Kelenic ","TEX","OF",999,42,-0.280540445641402,-13.759708091049,-16.0942222640332,-3.43902907050791,-7.86771543885973,-41.4412153100913,10.553832793224087,-29.887382516867184,"Jarred Kelenic","22558",672284
"Tanner Murray ","CHW","OF",999,56,-0.496715866115385,-13.562385772722,-15.8645391736142,-3.72689996433671,-7.86771543885973,-41.518256215648,10.553832793224087,-29.964423422423902,"Tanner Murray","28848",695020
"Matthew Lugo ","KCR","OF",999,42,-0.372536733419253,-13.759708091049,-16.0942222640332,-3.43902907050791,-7.86771543885973,-41.5332115978691,10.553832793224087,-29.97937880464504,"Matthew Lugo","25980",683090
"Walker Jenkins ","MIN","OF",999,35,0.00617603266491373,-13.9570304093761,-16.3239053544522,-3.43902907050791,-7.86771543885973,-41.581504240531,10.553832793224087,-30.027671447306954,"Walker Jenkins","sa3022894",805805
"Gabriel Gonzalez ","MIN","OF",999,42,0.0767170904972461,-13.759708091049,-16.3239053544522,-3.72689996433671,-7.86771543885973,-41.6015117582005,10.553832793224087,-30.047678964976367,"Gabriel Gonzalez","28833",694224
"Mark Canha ",,"OF",999,63,-0.77270472944894,-13.759708091049,-15.8645391736142,-3.43902907050791,-7.86771543885973,-41.7036965034798,10.553832793224087,-30.14986371025571,"Mark Canha","11445",592192
"Orlando Arcia ","MIN","2B/3B/SS",999,91,-0.847798034258258,-12.9704188177408,-15.1754899023571,-3.72689996433671,-7.48580957538558,-40.2064162940785,8.978848907125535,-30.227567386952938,"Orlando Arcia","13185",606115
"Curtis Mead ","WSN","1B/3B",999,70,-0.0796448871171642,-13.3650634543949,-15.4051729927762,-3.43902907050791,-7.48580957538558,-39.7747199801817,8.538446347189781,-30.23627363299193,"Curtis Mead","23986",678554
"Ildemaro Vargas ","ARI","1B/2B/3B/SS/DH",999,91,-0.582536785897462,-13.1677411360678,-15.1754899023571,-3.43902907050791,-7.86771543885973,-40.2325123336901,8.978848907125535,-30.253663426564536,"Ildemaro Vargas","13324",545121
"Ryan Kreidler ","MIN","OF",999,49,-0.740521884530661,-13.9570304093761,-16.0942222640332,-3.1511581766791,-7.86771543885973,-41.8106481734788,10.553832793224087,-30.256815380254697,"Ryan Kreidler","25867",668952
"Tommy Troy ","ARI","OF",999,49,-0.475260636169865,-13.9570304093761,-16.0942222640332,-3.43902907050791,-7.86771543885973,-41.8332578189468,10.553832793224087,-30.27942502572271,"Tommy Troy","33279",694371
"Taylor Trammell ","HOU","OF",999,35,-0.259085215695882,-13.9570304093761,-16.3239053544522,-3.43902907050791,-7.86771543885973,-41.8467654888918,10.553832793224087,-30.29293269566775,"Taylor Trammell","19960",666211
"Petey Halpin ","CLE","OF",999,49,-0.567256923947717,-13.9570304093761,-16.0942222640332,-3.43902907050791,-7.86771543885973,-41.9252541067247,10.553832793224087,-30.37142131350057,"Petey Halpin","27931",690984
"Tyler Wade ",,"OF",999,49,-0.475260636169865,-13.9570304093761,-16.0942222640332,-3.1511581766791,-8.24962130233387,-41.9272927885921,10.553832793224087,-30.373459995368048,"Tyler Wade","15730",642180
"Gabriel Rincones Jr. ","PHI","OF",999,35,-0.351081503473734,-13.9570304093761,-16.3239053544522,-3.43902907050791,-7.86771543885973,-41.9387617766697,10.553832793224087,-30.384928983445604,"Gabriel Rincones Jr.","sa3020758",687282
"Kameron Misner ","KCR","OF",999,35,-0.351081503473734,-13.9570304093761,-16.3239053544522,-3.43902907050791,-7.86771543885973,-41.9387617766697,10.553832793224087,-30.384928983445604,"Kameron Misner","26374",670224
"Jose Siri ","LAA","OF",999,35,-0.443077791251586,-13.9570304093761,-16.3239053544522,-3.43902907050791,-7.86771543885973,-42.0307580644475,10.553832793224087,-30.47692527122346,"Jose Siri","17452",642350
"Grant McCray ","SFG","OF",999,28,-0.15636131294527,-14.1543527277031,-16.5535884448713,-3.43902907050791,-7.86771543885973,-42.1710469948873,10.553832793224087,-30.617214201663224,"Grant McCray","25690",687529
"MJ Melendez ","NYM","OF",999,28,-0.15636131294527,-14.1543527277031,-16.5535884448713,-3.43902907050791,-7.86771543885973,-42.1710469948873,10.553832793224087,-30.617214201663224,"MJ Melendez","22197",669004
"Stuart Fairchild ","CLE","OF",999,28,-0.15636131294527,-14.1543527277031,-16.5535884448713,-3.43902907050791,-7.86771543885973,-42.1710469948873,10.553832793224087,-30.617214201663224,"Stuart Fairchild","20321",656413
"Ben Gamel ","ATL","OF",999,35,-0.351081503473734,-13.9570304093761,-16.3239053544522,-3.72689996433671,-7.86771543885973,-42.2266326704985,10.553832793224087,-30.67279987727441,"Ben Gamel","12160",592325
"Brett Harris ","ATH","3B",999,77,-0.539626326006423,-13.3650634543949,-15.4051729927762,-3.43902907050791,-7.48580957538558,-40.234701419071,8.538446347189781,-30.69625507188119,"Brett Harris","29788",695391
"Luis Matos ","MIL","OF",999,28,-0.248357600723122,-14.1543527277031,-16.5535884448713,-3.43902907050791,-7.86771543885973,-42.2630432826652,10.553832793224087,-30.709210489441073,"Luis Matos","26467",682641
"Leo Jiménez ","MIA","2B/SS",999,77,-0.712891286589367,-13.3650634543949,-15.4051729927762,-3.72689996433671,-7.48580957538558,-40.6958372734827,8.978848907125535,-30.716988366357192,"Leo Jimenez","23782",677870
"Spencer Jones ","NYY","DH/OF",999,21,-0.318898658555455,-14.1543527277031,-16.5535884448713,-3.43902907050791,-7.86771543885973,-42.3335843404975,10.553832793224087,-30.7797515472734,"Spencer Jones","31532",682987
"Maximo Acosta ","MIA","2B/3B/SS",999,56,-0.404719578337533,-13.759708091049,-15.8645391736142,-2.86328728285029,-7.86771543885973,-40.7599695647108,8.978848907125535,-30.78112065758523,"Maximo Acosta","27963",691185
"Rowdy Tellez ","ATL","1B",999,35,-0.0858202551129381,-13.759708091049,-16.3239053544522,-3.72689996433671,-7.86771543885973,-41.7640491038106,9.804671645785488,-30.959377458025152,"Rowdy Tellez","15679",642133
"Junior Perez ","CHW","OF",999,28,-0.513618849083918,-14.1543527277031,-16.5535884448713,-3.43902907050791,-7.86771543885973,-42.528304531026,10.553832793224087,-30.97447173780187,"Junior Perez","sa3005744",678577
"Kyle Farmer ","ATL","2B/DH",999,63,-0.599439768865996,-13.562385772722,-15.8645391736142,-3.43902907050791,-7.86771543885973,-41.3331092245698,9.27394518882176,-31.059164035748026,"Kyle Farmer","14813",571657
"Pedro León ","PHI","OF",999,21,-0.318898658555455,-14.3516750460302,-16.7832715352903,-3.43902907050791,-7.86771543885973,-42.7605897492436,10.553832793224087,-31.206756956019483,"Pedro Leon","27781",694175
"Chas McCormick ","CHC","OF",999,21,-0.318898658555455,-14.3516750460302,-16.7832715352903,-3.43902907050791,-7.86771543885973,-42.7605897492436,10.553832793224087,-31.206756956019483,"Chas McCormick","19599",676801
"Jhonkensy Noel ","BAL","OF",999,14,-0.124178468026991,-14.3516750460302,-16.7832715352903,-3.72689996433671,-7.86771543885973,-42.8537404525439,10.553832793224087,-31.299907659319828,"Jhonkensy Noel","24257",678877
"Weston Wilson ","BAL","OF",999,14,-0.124178468026991,-14.3516750460302,-16.7832715352903,-3.72689996433671,-7.86771543885973,-42.8537404525439,10.553832793224087,-31.299907659319828,"Weston Wilson","19358",642215
"Aidan Miller ","PHI","SS",999,42,-0.545801694002197,-13.9570304093761,-16.0942222640332,-2.86328728285029,-7.86771543885973,-41.3280570891215,8.978848907125535,-31.349208181995976,"Aidan Miller","sa3022609",805795
"Tristan Peters ","CHW","OF",999,28,-0.15636131294527,-14.3516750460302,-16.5535884448713,-3.72689996433671,-8.24962130233387,-43.0381460705173,10.553832793224087,-31.48431327729324,"Tristan Peters","30063",671976
"Kevin Alcántara ","CHC","OF/DH",999,21,-0.318898658555455,-14.3516750460302,-16.7832715352903,-3.72689996433671,-7.86771543885973,-43.0484606430724,10.553832793224087,-31.494627849848293,"Kevin Alcantara","25971",682634
"Tyler Black ","MIL","1B/OF",999,14,-0.0321821802491394,-14.5489973643573,-16.7832715352903,-3.43902907050791,-8.24962130233387,-43.0531014527385,10.553832793224087,-31.499268659514378,"Tyler Black","29949",672012
"Kyren Paris ","LAA","OF",999,14,-0.0321821802491394,-14.5489973643573,-16.7832715352903,-3.43902907050791,-8.24962130233387,-43.0531014527385,10.553832793224087,-31.499268659514378,"Kyren Paris","26420",677347
"Justin Dean ","CHC","OF",999,14,-0.0321821802491394,-14.5489973643573,-16.7832715352903,-3.43902907050791,-8.24962130233387,-43.0531014527385,10.553832793224087,-31.499268659514378,"Justin Dean","25005",681909
"Akil Baddoo ","MIL","OF",999,14,-0.0321821802491394,-14.5489973643573,-16.7832715352903,-3.43902907050791,-8.24962130233387,-43.0531014527385,10.553832793224087,-31.499268659514378,"Akil Baddoo","22168",668731
"Manuel Margot ",,"OF",999,21,0.038358877583193,-14.3516750460302,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.0731089704079,10.553832793224087,-31.51927617718379,"Manuel Margot","14712",622534
"Jonatan Clase ","TOR","OF",999,14,-0.124178468026991,-14.5489973643573,-16.7832715352903,-3.43902907050791,-8.24962130233387,-43.1450977405163,10.553832793224087,-31.591264947292224,"Jonatan Clase","26599",682729
"Gio Urshela ",,"3B",999,56,-0.047462042198885,-13.759708091049,-15.8645391736142,-3.72689996433671,-7.86771543885973,-41.2663247100586,8.538446347189781,-31.727878362868772,"Gio Urshela","10681",570482
"Blake Dunn ","CIN","OF",999,14,-0.0321821802491394,-14.5489973643573,-17.0129546257093,-3.43902907050791,-8.24962130233387,-43.2827845431575,10.553832793224087,-31.728951749933394,"Blake Dunn","29487",694362
"Bryan Torres ","STL","OF",999,14,-0.0321821802491394,-14.5489973643573,-17.0129546257093,-3.43902907050791,-8.24962130233387,-43.2827845431575,10.553832793224087,-31.728951749933394,"Bryan Torres","21464",663494
"Joshua Báez ","STL","OF",999,14,-0.124178468026991,-14.5489973643573,-17.0129546257093,-3.43902907050791,-8.24962130233387,-43.3747808309353,10.553832793224087,-31.820948037711247,"Joshua Baez","sa3017022",695491
"Matt Koperniak ","STL","OF",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,10.553832793224087,-31.822102453233747,"Matt Koperniak","sa3014834",689288
"Sterlin Thompson ","COL","DH/OF",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,10.553832793224087,-31.822102453233747,"Sterlin Thompson","31443",694514
"Rece Hinds ","MIA","OF",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,10.553832793224087,-31.822102453233747,"Rece Hinds","27493",677956
"Victor Mesa Jr. ","TBR","OF",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,10.553832793224087,-31.822102453233747,"Victor Mesa Jr.","25999",683748
"José Azócar ","ATL","OF/DH",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,10.553832793224087,-31.822102453233747,"Jose Azocar","18821",640492
"Trey Mancini ","LAA","1B/DH/OF",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,10.553832793224087,-31.822102453233747,"Trey Mancini","15149",641820
"Drew Waters ","KCR","OF",999,14,-0.124178468026991,-14.5489973643573,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.4329686343451,10.553832793224087,-31.879135841121034,"Drew Waters","20505",671221
"Steward Berroa ","PHI","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.43902907050791,-8.24962130233387,-43.4453218887677,10.553832793224087,-31.891489095543577,"Steward Berroa","22766",672642
"Dairon Blanco ",,"OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.43902907050791,-8.24962130233387,-43.4453218887677,10.553832793224087,-31.891489095543577,"Dairon Blanco","19779",680118
"Bryan De La Cruz ","PHI","OF/DH",999,14,-0.124178468026991,-14.3516750460302,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.4653294064371,10.553832793224087,-31.911496613212996,"Bryan De La Cruz","19600",650559
"Eloy Jiménez ","TOR","DH/OF",999,14,-0.124178468026991,-14.3516750460302,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.4653294064371,10.553832793224087,-31.911496613212996,"Eloy Jimenez","17484",650391
"Kemp Alderman ","MIA","OF",999,7,0.0705417225014722,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.4679315342357,10.553832793224087,-31.914098741011593,"Kemp Alderman","sa3022562",694580
"Héctor Rodríguez ","CIN","OF",999,7,0.0705417225014722,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.4679315342357,10.553832793224087,-31.914098741011593,"Hector Rodriguez","sa3015828",699302
"Rhylan Thomas ",,"OF",999,7,0.0705417225014722,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.4679315342357,10.553832793224087,-31.914098741011593,"Rhylan Thomas","31793",689041
"Tyler Callihan ","PIT","2B/OF",999,35,-0.443077791251586,-14.1543527277031,-16.3239053544522,-3.43902907050791,-7.86771543885973,-42.2280803827746,9.27394518882176,-31.954135193952844,"Tyler Callihan","27497",682997
"Matt Mervis ",,"1B",999,21,-0.318898658555455,-14.1543527277031,-16.7832715352903,-3.72689996433671,-7.86771543885973,-42.8511383247453,9.804671645785488,-32.04646667895983,"Matt Mervis","27845",670223
"Yohandy Morales ","WSN","1B/3B",999,56,-0.404719578337533,-13.759708091049,-15.8645391736142,-3.72689996433671,-7.86771543885973,-41.6235822461972,8.538446347189781,-32.08513589900741,"Yohandy Morales","sa3022672",691002
"Luis Urías ","ARI","2B",999,28,-0.0643650251674186,-14.1543527277031,-16.5535884448713,-3.72689996433671,-7.86771543885973,-42.3669216009383,9.27394518882176,-32.092976412116506,"Luis Urias","16622",649966
"Andrew Pintar ","MIA","OF",999,14,-0.124178468026991,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.6626517247641,10.553832793224087,-32.10881893154006,"Andrew Pintar","sa3020715",801464
"Victor Bericoto ","SFG","OF",999,14,-0.124178468026991,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.6626517247641,10.553832793224087,-32.10881893154006,"Victor Bericoto","26468",682674
"Garrett Hampson ","CIN","OF",999,14,-0.124178468026991,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.6626517247641,10.553832793224087,-32.10881893154006,"Garrett Hampson","19262",641658
"Vidal Bruján ","NYM","2B/3B/SS/OF/DH",999,35,-0.351081503473734,-14.1543527277031,-16.3239053544522,-3.43902907050791,-7.86771543885973,-42.1360840949968,8.978848907125535,-32.157235187871215,"Vidal Brujan","20536",660644
"RJ Schreck ","TOR","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"RJ Schreck","sa3022602",702302
"Ryan Clifford ","NYM","1B/OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Ryan Clifford","sa3020126",691775
"Brennen Davis ","SEA","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Brennen Davis","sa3007876",680695
"Kristian Robinson ","ARI","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Kristian Robinson","sa3006884",677565
"Ryan Ward ","LAD","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Ryan Ward","27449",669899
"Dominic Fletcher ","PIT","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Dominic Fletcher","26149",666150
"Jase Bowen ","SDP","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Jase Bowen","26047",687749
"Gustavo Campero ","LAA","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Gustavo Campero","22707",672569
"Michael Siani ","BAL","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Michael Siani","22557",672279
"Samad Taylor ","SDP","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Samad Taylor","22274",669392
"Jared Young ","NYM","1B/OF/DH",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Jared Young","20404",676724
"Cristian Pache ","NYM","OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,10.553832793224087,-32.17935998937239,"Cristian Pache","19948",665506
"Leo De Vries ","ATH","SS",999,35,-0.351081503473734,-13.9570304093761,-16.3239053544522,-3.72689996433671,-7.86771543885973,-42.2266326704985,8.978848907125535,-32.247783763372965,"Leo De Vries","sa3023363",815888
"Tyler Fitzgerald ","LAD","2B",999,21,-0.318898658555455,-14.3516750460302,-16.7832715352903,-3.43902907050791,-7.86771543885973,-42.7605897492436,9.27394518882176,-32.48664456042181,"Tyler Fitzgerald","26208",666149
"Tre' Morgan ","TBR","1B",999,21,-0.226902370777603,-14.3516750460302,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.3383702187687,9.804671645785488,-32.533698572983184,"Tre' Morgan","sa3022919",691003
"Justin Foscue ","TEX","1B/DH",999,14,-0.0321821802491394,-14.3516750460302,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3733331186592,9.804671645785488,-32.56866147287374,"Justin Foscue","27501",679822
"Jonathon Long ","CHC","1B",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,9.804671645785488,-32.571263600672346,"Jonathon Long","sa3022864",675085
"Christian Encarnacion-Strand ","BAL","1B",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,9.804671645785488,-32.571263600672346,"Christian Encarnacion-Strand","30011",687952
"Jace Jung ","DET","3B",999,35,-0.259085215695882,-13.9570304093761,-16.3239053544522,-3.72689996433671,-7.86771543885973,-42.1346363827206,8.538446347189781,-32.59619003553087,"Jace Jung","31437",690291
"Tim Elko ","CHW","1B",999,7,0.0705417225014722,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.4679315342357,9.804671645785488,-32.66325988845019,"Tim Elko","31522",671284
"Cameron Cauley ","TEX","2B/SS",999,21,-0.318898658555455,-14.3516750460302,-16.7832715352903,-3.43902907050791,-7.86771543885973,-42.7605897492436,8.978848907125535,-32.78174084211803,"Cameron Cauley","sa3017167",695508
"Brock Wilken ","MIL","3B",999,42,-0.811062942362993,-13.9570304093761,-16.0942222640332,-3.72689996433671,-7.86771543885973,-42.4569310189687,8.538446347189781,-32.91848467177896,"Brock Wilken","sa3022499",694385
"Enmanuel Valdez ","PIT","1B",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,9.804671645785488,-32.928521136810986,"Enmanuel Valdez","21716",665839
"Denzer Guzman ","LAA","SS",999,21,-0.318898658555455,-14.3516750460302,-16.7832715352903,-3.72689996433671,-7.86771543885973,-43.0484606430724,8.978848907125535,-33.06961173594684,"Denzer Guzman","28816",694203
"Max Schuemann ","NYY","2B/3B/SS",999,21,-0.226902370777603,-14.3516750460302,-16.7832715352903,-3.43902907050791,-8.24962130233387,-43.0504993249399,8.978848907125535,-33.07165041781433,"Max Schuemann","24488",680474
"Edwin Arroyo ","CIN","2B/SS",999,21,0.038358877583193,-14.3516750460302,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.0731089704079,8.978848907125535,-33.09426006328234,"Edwin Arroyo","29957",695490
"James Triantos ","CHC","2B/3B",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,9.27394518882176,-33.10199005763607,"James Triantos","sa3017295",701649
"Hao-Yu  Lee ","DET","2B/3B",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,9.27394518882176,-33.10199005763607,"Hao-Yu  Lee","30080",701678
"Mason McCoy ","SDP","2B/SS/DH",999,28,-0.513618849083918,-14.3516750460302,-16.5535884448713,-3.43902907050791,-8.24962130233387,-43.1075327128272,8.978848907125535,-33.12868380570163,"Mason McCoy","22232",669200
"Brett Wisely ","ATL","2B",999,21,-0.318898658555455,-14.3516750460302,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.4303665065465,9.27394518882176,-33.15642131772477,"Brett Wisely","27735",689172
"Max Anderson ","DET","2B",999,7,0.0705417225014722,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.4679315342357,9.27394518882176,-33.19398634541392,"Max Anderson","sa3022567",801194
"Josh Rojas ","KCR","2B/3B",999,14,-0.0321821802491394,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.5706554369863,9.27394518882176,-33.29671024816453,"Josh Rojas","19734",668942
"Trei Cruz ","DET","SS",999,14,-0.0321821802491394,-14.5489973643573,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.3409723465673,8.978848907125535,-33.36212343944174,"Trei Cruz","sa3014420",669360
"César Prieto ","STL","2B/DH",999,14,-0.124178468026991,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.6626517247641,9.27394518882176,-33.38870653594239,"Cesar Prieto","30163",693409
"Nick Madrigal ","LAA","2B/3B",999,14,-0.124178468026991,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.6626517247641,9.27394518882176,-33.38870653594239,"Nick Madrigal","20521",663611
"Josh Kasevich ","TOR","SS",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,8.978848907125535,-33.3970863393323,"Josh Kasevich","sa3020203",688460
"Jared Serna ","MIA","2B/SS",999,21,-0.318898658555455,-14.3516750460302,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.4303665065465,8.978848907125535,-33.451517599420995,"Jared Serna","sa3015579",691858
"Trey Sweeney ","DET","SS",999,14,-0.124178468026991,-14.5489973643573,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.4329686343451,8.978848907125535,-33.454119727219584,"Trey Sweeney","29575",700242
"Scott Kingery ","CHC","2B/SS/OF",999,14,-0.124178468026991,-14.5489973643573,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.4329686343451,8.978848907125535,-33.454119727219584,"Scott Kingery","17975",664068
"Shay Whitcomb ","HOU","2B/3B/OF/DH",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,9.27394518882176,-33.45924759377471,"Shay Whitcomb","27789",694376
"Cavan Biggio ","HOU","1B/2B/3B/OF/DH",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,9.27394518882176,-33.45924759377471,"Cavan Biggio","19252",624415
"Trey Lipscomb ","WSN","1B/3B/SS",999,7,0.0705417225014722,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.4679315342357,8.978848907125535,-33.48908262711014,"Trey Lipscomb","31567",702358
"Paul DeJong ",,"3B",999,21,-0.318898658555455,-14.3516750460302,-16.7832715352903,-3.72689996433671,-7.86771543885973,-43.0484606430724,8.538446347189781,-33.5100142958826,"Paul DeJong","18015",657557
"Will Wagner ","SDP","3B",999,21,0.038358877583193,-14.3516750460302,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.0731089704079,8.538446347189781,-33.5346626232181,"Will Wagner","29634",695238
"Nick Sogard ","BOS","1B/2B/3B/SS/OF",999,14,-0.0321821802491394,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.5706554369863,8.978848907125535,-33.591806529860754,"Nick Sogard","25483",686765
"Nicky Lopez ","TEX","2B/3B/SS/OF",999,7,0.162538010279324,-14.7463196826843,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.5732575647849,8.978848907125535,-33.59440865765935,"Nicky Lopez","19339",670032
"Alika Williams ","ATH","SS",999,14,-0.124178468026991,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.6626517247641,8.978848907125535,-33.683802817638615,"Alika Williams","27604",675961
"Luis Vázquez ","BAL","1B/2B/3B/SS/DH",999,14,-0.124178468026991,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.6626517247641,8.978848907125535,-33.683802817638615,"Luis Vazquez","23442",676679
"Miles Mastrobuoni ","SEA","3B/OF",999,14,-0.0321821802491394,-14.5489973643573,-17.0129546257093,-3.43902907050791,-8.24962130233387,-43.2827845431575,8.538446347189781,-33.7443381959677,"Miles Mastrobuoni","20017",670156
"Kahlil Watson ","CLE","SS/OF",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,8.978848907125535,-33.75434387547094,"Kahlil Watson","sa3017513",696135
